"gene_id","gene_name","seq_name","gene_biotype","description"
"ENSG00000282476","IGHV3-20","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 3-20 [Source:HGNC Symbol;Acc:HGNC:5585]"
"ENSG00000282281","IGHV3-21","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 3-21 [Source:HGNC Symbol;Acc:HGNC:5586]"
"ENSG00000282609","IGHV3-22","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-22 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5587]"
"ENSG00000282127","IGHVII-22-1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (II)-22-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5673]"
"ENSG00000282687","IGHVIII-22-2","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (III)-22-2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5696]"
"ENSG00000281962","IGHV3-23","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 3-23 [Source:HGNC Symbol;Acc:HGNC:5588]"
"ENSG00000282284","IGHV1-24","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 1-24 [Source:HGNC Symbol;Acc:HGNC:5551]"
"ENSG00000282601","HOMER2P2","CHR_HSCHR14_3_CTG1","processed_pseudogene","HOMER2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:20334]"
"ENSG00000282710","IGHV3-25","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-25 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5589]"
"ENSG00000281926","IGHVIII-25-1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (III)-25-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5697]"
"ENSG00000282344","IGHV2-26","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 2-26 [Source:HGNC Symbol;Acc:HGNC:5575]"
"ENSG00000282239","IGHVIII-26-1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (III)-26-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5698]"
"ENSG00000282452","IGHVII-26-2","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (II)-26-2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5674]"
"ENSG00000282267","IGHV7-27","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 7-27 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5663]"
"ENSG00000282726","IGHV4-28","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 4-28 [Source:HGNC Symbol;Acc:HGNC:5645]"
"ENSG00000282702","AC245166.1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-29 (IGHV3-29) pseudogene"
"ENSG00000282777","IGHV3-30","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 3-30 [Source:HGNC Symbol;Acc:HGNC:5591]"
"ENSG00000282136","IGHVII-30-1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (II)-30-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5676]"
"ENSG00000282356","IGHV3-30-2","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-30-2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5592]"
"ENSG00000282404","AC234301.4","CHR_HSCHR14_3_CTG1","IG_V_gene","Immunoglobulin heavy variable 4-30-2  [Source:UniProtKB/Swiss-Prot;Acc:A0A087WSY4]"
"ENSG00000282761","AC234301.6","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (II)-31-1 (IGHVII-31-1) pseudogene"
"ENSG00000281983","IGHV3-29","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-29 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5590]"
"ENSG00000282642","IGHV3-33","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 3-33 [Source:HGNC Symbol;Acc:HGNC:5596]"
"ENSG00000281959","AC234301.2","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","novel immunoglobulin heavy variable pseudogene"
"ENSG00000278082","AC234301.1","CHR_HSCHR14_3_CTG1","IG_V_gene","novel immunoglobulin heavy variable gene"
"ENSG00000282595","AC234301.5","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","novel immunoglobulin heavy variable pseudogene"
"ENSG00000282150","AC234301.3","CHR_HSCHR14_3_CTG1","IG_V_gene","novel immunoglobulin heavy variable gene"
"ENSG00000282552","IGHVII-33-1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (II)-33-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5678]"
"ENSG00000282526","IGHV3-33-2","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-33-2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5597]"
"ENSG00000276491","IGHV4-34","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 4-34 [Source:HGNC Symbol;Acc:HGNC:5650]"
"ENSG00000282123","IGHV7-34-1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 7-34-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5664]"
"ENSG00000282104","IGHV3-35","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 3-35 (non-functional) [Source:HGNC Symbol;Acc:HGNC:5598]"
"ENSG00000281986","IGHV3-36","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-36 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5599]"
"ENSG00000281973","IGHV3-37","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-37 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5600]"
"ENSG00000282425","IGHV3-38","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 3-38 (non-functional) [Source:HGNC Symbol;Acc:HGNC:5601]"
"ENSG00000282576","IGHVIII-38-1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (III)-38-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5699]"
"ENSG00000282579","IGHV4-39","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 4-39 [Source:HGNC Symbol;Acc:HGNC:5651]"
"ENSG00000282194","IGHV7-40","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 7-40 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5666]"
"ENSG00000282533","AC244452.2","CHR_HSCHR14_3_CTG1","unprocessed_pseudogene","pseudogene similar to part of homer homolog (Drosophila) (HOMER)"
"ENSG00000282292","IGHVII-40-1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (II)-40-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5679]"
"ENSG00000282783","IGHV3-41","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-41 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5602]"
"ENSG00000281971","HOMER2P1","CHR_HSCHR14_3_CTG1","processed_pseudogene","HOMER2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:20336]"
"ENSG00000282180","IGHV3-42","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-42 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5603]"
"ENSG00000282151","IGHV3-43","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 3-43 [Source:HGNC Symbol;Acc:HGNC:5604]"
"ENSG00000282802","IGHVIII-44","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (III)-44 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5700]"
"ENSG00000282553","IGHVIV-44-1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (IV)-44-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5710]"
"ENSG00000281956","IGHVII-44-2","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (II)-44-2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5681]"
"ENSG00000282776","IGHV1-45","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 1-45 [Source:HGNC Symbol;Acc:HGNC:5553]"
"ENSG00000282131","IGHV1-46","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 1-46 [Source:HGNC Symbol;Acc:HGNC:5554]"
"ENSG00000282196","IGHVII-46-1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (II)-46-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5682]"
"ENSG00000282398","IGHV3-47","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-47 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5605]"
"ENSG00000282708","IGHVIII-47-1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (III)-47-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5701]"
"ENSG00000282627","IGHV3-48","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 3-48 [Source:HGNC Symbol;Acc:HGNC:5606]"
"ENSG00000275316","IGHV3-49","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 3-49 [Source:HGNC Symbol;Acc:HGNC:5607]"
"ENSG00000282465","IGHVII-49-1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (II)-49-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5683]"
"ENSG00000282138","IGHV3-50","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-50 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5608]"
"ENSG00000277574","IGHV5-51","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 5-51 [Source:HGNC Symbol;Acc:HGNC:5659]"
"ENSG00000282294","IGHVIII-51-1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (III)-51-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5704]"
"ENSG00000282312","IGHVII-51-2","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (II)-51-2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5684]"
"ENSG00000282188","IGHV3-52","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-52 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5609]"
"ENSG00000282593","IGHV3-53","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 3-53 [Source:HGNC Symbol;Acc:HGNC:5610]"
"ENSG00000281923","IGHVII-53-1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (II)-53-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5685]"
"ENSG00000282383","IGHV3-54","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-54 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5611]"
"ENSG00000282616","IGHV4-55","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 4-55 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5653]"
"ENSG00000282504","IGHV7-56","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 7-56 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5667]"
"ENSG00000282794","IGHV3-57","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-57 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5612]"
"ENSG00000282337","IGHV1-58","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 1-58 [Source:HGNC Symbol;Acc:HGNC:5555]"
"ENSG00000282691","IGHV4-59","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 4-59 [Source:HGNC Symbol;Acc:HGNC:5654]"
"ENSG00000282586","IGHV3-60","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-60 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5614]"
"ENSG00000273928","5S_rRNA","CHR_HSCHR14_3_CTG1","rRNA","5S ribosomal RNA [Source:RFAM;Acc:RF00001]"
"ENSG00000282082","IGHVII-60-1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (II)-60-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5686]"
"ENSG00000282451","IGHV4-61","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 4-61 [Source:HGNC Symbol;Acc:HGNC:5655]"
"ENSG00000282414","IGHV3-62","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-62 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5615]"
"ENSG00000282099","IGHVII-62-1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (II)-62-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5687]"
"ENSG00000282560","IGHV3-63","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-63 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5616]"
"ENSG00000274236","IGHV3-64","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 3-64 [Source:HGNC Symbol;Acc:HGNC:5617]"
"ENSG00000282821","IGHV3-65","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-65 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5618]"
"ENSG00000282018","IGHVII-65-1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (II)-65-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5688]"
"ENSG00000282045","IGHV3-66","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 3-66 [Source:HGNC Symbol;Acc:HGNC:5619]"
"ENSG00000282439","IGHV1-67","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 1-67 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5556]"
"ENSG00000282117","SLC20A1P1","CHR_HSCHR14_3_CTG1","processed_pseudogene","solute carrier family 20 member 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:20051]"
"ENSG00000282652","IGHVII-67-1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (II)-67-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5689]"
"ENSG00000282016","IGHVIII-67-2","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (III)-67-2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5705]"
"ENSG00000282161","IGHVIII-67-3","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (III)-67-3 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5706]"
"ENSG00000282808","IGHVIII-67-4","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (III)-67-4 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5707]"
"ENSG00000282055","IGHV1-68","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 1-68 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5557]"
"ENSG00000282350","IGHV1-69","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 1-69 [Source:HGNC Symbol;Acc:HGNC:5558]"
"ENSG00000282482","IGHV2-70D","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 2-70D [Source:HGNC Symbol;Acc:HGNC:49602]"
"ENSG00000282421","IGHV3-69-1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-69-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5631]"
"ENSG00000275148","IGHV1-69-2","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 1-69-2 [Source:HGNC Symbol;Acc:HGNC:5562]"
"ENSG00000282822","AC242528.1","CHR_HSCHR14_3_CTG1","IG_V_gene","novel immunoglobulin heavy variable gene"
"ENSG00000282399","IGHV1-69D","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 1-69D [Source:HGNC Symbol;Acc:HGNC:49601]"
"ENSG00000282453","IGHV2-70","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 2-70 [Source:HGNC Symbol;Acc:HGNC:5577]"
"ENSG00000282679","IGHV3-71","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-71 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5621]"
"ENSG00000278042","IGHV3-72","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 3-72 [Source:HGNC Symbol;Acc:HGNC:5622]"
"ENSG00000273539","IGHV3-73","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 3-73 [Source:HGNC Symbol;Acc:HGNC:5623]"
"ENSG00000282305","IGHV3-74","CHR_HSCHR14_3_CTG1","IG_V_gene","immunoglobulin heavy variable 3-74 [Source:HGNC Symbol;Acc:HGNC:5624]"
"ENSG00000282186","IGHVII-74-1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (II)-74-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5690]"
"ENSG00000276060","IGHV3-75","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-75 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5625]"
"ENSG00000281966","IGHV3-76","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 3-76 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5626]"
"ENSG00000282473","IGHVIII-76-1","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable (III)-76-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5708]"
"ENSG00000276708","IGHV5-78","CHR_HSCHR14_3_CTG1","IG_V_pseudogene","immunoglobulin heavy variable 5-78 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5660]"
"ENSG00000280805","LINC02833","CHR_HSCHR14_7_CTG1","lncRNA","long intergenic non-protein coding RNA 2833 [Source:HGNC Symbol;Acc:HGNC:54367]"
"ENSG00000281811","LINC02287","CHR_HSCHR14_7_CTG1","lncRNA","long intergenic non-protein coding RNA 2287 [Source:HGNC Symbol;Acc:HGNC:53204]"
"ENSG00000276781","CHGA","CHR_HSCHR14_7_CTG1","protein_coding","chromogranin A [Source:HGNC Symbol;Acc:HGNC:1929]"
"ENSG00000274958","ITPK1","CHR_HSCHR14_7_CTG1","protein_coding","inositol-tetrakisphosphate 1-kinase [Source:HGNC Symbol;Acc:HGNC:6177]"
"ENSG00000280802","ITPK1-AS1","CHR_HSCHR14_7_CTG1","lncRNA","ITPK1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:20132]"
"ENSG00000281141","AL110118.3","CHR_HSCHR14_7_CTG1","processed_pseudogene","cytochrome b5 type B (outer mitochondrial membrane) (CYB5B0) pseudogene"
"ENSG00000278268","MOAP1","CHR_HSCHR14_7_CTG1","protein_coding","modulator of apoptosis 1 [Source:HGNC Symbol;Acc:HGNC:16658]"
"ENSG00000275947","TMEM251","CHR_HSCHR14_7_CTG1","protein_coding","transmembrane protein 251 [Source:HGNC Symbol;Acc:HGNC:20218]"
"ENSG00000281847","AL110118.4","CHR_HSCHR14_7_CTG1","protein_coding","novel protein"
"ENSG00000275619","GON7","CHR_HSCHR14_7_CTG1","protein_coding","GON7 subunit of KEOPS complex [Source:HGNC Symbol;Acc:HGNC:20356]"
"ENSG00000278787","UBR7","CHR_HSCHR14_7_CTG1","protein_coding","ubiquitin protein ligase E3 component n-recognin 7 (putative) [Source:HGNC Symbol;Acc:HGNC:20344]"
"ENSG00000280562","AL132838.3","CHR_HSCHR14_7_CTG1","processed_pseudogene","ribosomal protein L18a (RPL18A) pseudogene"
"ENSG00000277222","BTBD7","CHR_HSCHR14_7_CTG1","protein_coding","BTB domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18269]"
"ENSG00000281292","AL132838.4","CHR_HSCHR14_7_CTG1","processed_pseudogene","ribosomal protein L36a-like (RPL36AL) pseudogene"
"ENSG00000276416","UNC79","CHR_HSCHR14_7_CTG1","protein_coding","unc-79 homolog, NALCN channel complex subunit [Source:HGNC Symbol;Acc:HGNC:19966]"
"ENSG00000281396","AL122023.2","CHR_HSCHR14_7_CTG1","lncRNA","novel transcript, sense intronic UNC79"
"ENSG00000277018","COX8C","CHR_HSCHR14_7_CTG1","protein_coding","cytochrome c oxidase subunit 8C [Source:HGNC Symbol;Acc:HGNC:24382]"
"ENSG00000277032","Y_RNA","CHR_HSCHR14_7_CTG1","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000276881","RNU6-1258P","CHR_HSCHR14_7_CTG1","snRNA","RNA, U6 small nuclear 1258, pseudogene [Source:HGNC Symbol;Acc:HGNC:48221]"
"ENSG00000274710","AL157858.1","CHR_HSCHR14_7_CTG1","misc_RNA","NULL"
"ENSG00000274089","PRIMA1","CHR_HSCHR14_7_CTG1","protein_coding","proline rich membrane anchor 1 [Source:HGNC Symbol;Acc:HGNC:18319]"
"ENSG00000281432","AL132642.3","CHR_HSCHR14_7_CTG1","TEC","TEC"
"ENSG00000281032","FAM181A-AS1","CHR_HSCHR14_7_CTG1","lncRNA","FAM181A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:20133]"
"ENSG00000273533","FAM181A","CHR_HSCHR14_7_CTG1","protein_coding","family with sequence similarity 181 member A [Source:HGNC Symbol;Acc:HGNC:20491]"
"ENSG00000278693","ASB2","CHR_HSCHR14_7_CTG1","protein_coding","ankyrin repeat and SOCS box containing 2 [Source:HGNC Symbol;Acc:HGNC:16012]"
"ENSG00000281498","AL132642.4","CHR_HSCHR14_7_CTG1","lncRNA","novel transcript, antisense to ASB2"
"ENSG00000280668","CCDC197","CHR_HSCHR14_7_CTG1","lncRNA","coiled-coil domain containing 197 [Source:HGNC Symbol;Acc:HGNC:19860]"
"ENSG00000277276","OTUB2","CHR_HSCHR14_7_CTG1","protein_coding","OTU deubiquitinase, ubiquitin aldehyde binding 2 [Source:HGNC Symbol;Acc:HGNC:20351]"
"ENSG00000273761","DDX24","CHR_HSCHR14_7_CTG1","protein_coding","DEAD-box helicase 24 [Source:HGNC Symbol;Acc:HGNC:13266]"
"ENSG00000276880","IFI27L1","CHR_HSCHR14_7_CTG1","protein_coding","interferon alpha inducible protein 27 like 1 [Source:HGNC Symbol;Acc:HGNC:19754]"
"ENSG00000275214","IFI27","CHR_HSCHR14_7_CTG1","protein_coding","interferon alpha inducible protein 27 [Source:HGNC Symbol;Acc:HGNC:5397]"
"ENSG00000276879","IFI27L2","CHR_HSCHR14_7_CTG1","protein_coding","interferon alpha inducible protein 27 like 2 [Source:HGNC Symbol;Acc:HGNC:19753]"
"ENSG00000278326","PPP4R4","CHR_HSCHR14_7_CTG1","protein_coding","protein phosphatase 4 regulatory subunit 4 [Source:HGNC Symbol;Acc:HGNC:23788]"
"ENSG00000278767","SERPINA10","CHR_HSCHR14_7_CTG1","protein_coding","serpin family A member 10 [Source:HGNC Symbol;Acc:HGNC:15996]"
"ENSG00000277405","SERPINA6","CHR_HSCHR14_7_CTG1","protein_coding","serpin family A member 6 [Source:HGNC Symbol;Acc:HGNC:1540]"
"ENSG00000274821","SERPINA2","CHR_HSCHR14_7_CTG1","protein_coding","serpin family A member 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8985]"
"ENSG00000277377","SERPINA1","CHR_HSCHR14_7_CTG1","protein_coding","serpin family A member 1 [Source:HGNC Symbol;Acc:HGNC:8941]"
"ENSG00000287764","AL136038.6","CHR_HSCHR14_8_CTG1","lncRNA","novel transcript"
"ENSG00000285281","SGPP1","CHR_HSCHR14_8_CTG1","protein_coding","sphingosine-1-phosphate phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:17720]"
"ENSG00000284819","AL161670.3","CHR_HSCHR14_8_CTG1","processed_pseudogene","eukaryotic translation initiation factor 2, subunit 2 beta, 38kDa (EIF2S2) pseudogene"
"ENSG00000284769","RNU7-116P","CHR_HSCHR14_8_CTG1","snRNA","RNA, U7 small nuclear 116 pseudogene [Source:HGNC Symbol;Acc:HGNC:45650]"
"ENSG00000285008","AL161670.4","CHR_HSCHR14_8_CTG1","processed_pseudogene","RAP1B, member of RAS oncogene family (RAP1B) pseudogene"
"ENSG00000285273","RPS28P1","CHR_HSCHR14_8_CTG1","processed_pseudogene","ribosomal protein S28 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23561]"
"ENSG00000288232","LINC00871","CHR_HSCHR14_9_CTG1","lncRNA","long intergenic non-protein coding RNA 871 [Source:HGNC Symbol;Acc:HGNC:47038]"
"ENSG00000281804","AC068446.4","CHR_HSCHR15_1_CTG1","unprocessed_pseudogene","neurobeachin (NBEA) pseudogene"
"ENSG00000274240","AC136352.1","CHR_HSCHR15_1_CTG1","processed_pseudogene","p21 protein (Cdc42/Rac)-activated kinase 2 (PAK2) pseudogene"
"ENSG00000281836","AC136352.10","CHR_HSCHR15_1_CTG1","lncRNA","novel transcript"
"ENSG00000275809","U6","CHR_HSCHR15_1_CTG1","snRNA","U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]"
"ENSG00000281507","AC136352.8","CHR_HSCHR15_1_CTG1","lncRNA","novel transcript"
"ENSG00000281263","AC136352.7","CHR_HSCHR15_1_CTG1","lncRNA","novel transcript"
"ENSG00000281208","AC136352.6","CHR_HSCHR15_1_CTG1","processed_pseudogene","LON peptidase N-terminal domain and ring finger 2 (LONRF2) pseudogene"
"ENSG00000281803","AC136352.9","CHR_HSCHR15_1_CTG1","lncRNA","novel transcript"
"ENSG00000274439","CXADRP2","CHR_HSCHR15_1_CTG1","transcribed_processed_pseudogene","CXADR pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:33973]"
"ENSG00000281153","AC136352.5","CHR_HSCHR15_1_CTG1","processed_pseudogene","GRAM domain containing 4 (GRAMD4) pseudogene"
"ENSG00000281718","GRAMD4P6","CHR_HSCHR15_1_CTG1","processed_pseudogene","GRAM domain containing 4 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:49141]"
"ENSG00000278699","POTEB3","CHR_HSCHR15_1_CTG1","protein_coding","POTE ankyrin domain family member B3 [Source:HGNC Symbol;Acc:HGNC:51240]"
"ENSG00000273624","U6","CHR_HSCHR15_1_CTG1","snRNA","U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]"
"ENSG00000281688","NF1P9","CHR_HSCHR15_1_CTG1","transcribed_unprocessed_pseudogene","neurofibromin 1 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:51736]"
